Section / Root Folder,Full Folder Path,Parent Folder Path,Folder Name,Folder ID,Folder URL,Folder Depth,Professional Display Name,Raw File Name,File Type,File ID,Google Drive Link,Last Updated,Notes
Drive,Drive / Mock Records / Mock5_H1 / artifacts / April,Drive / Mock Records / Mock5_H1 / artifacts,April,19pPshLNM4kXPRDS3dnMlELJwagYWqi03,https://drive.google.com/drive/folders/19pPshLNM4kXPRDS3dnMlELJwagYWqi03,4,Brad Draft Clinical Record Completeness Audit 20260407 01 Cl Fm 036 Mock Pt Q2 0005 Mock5 H1,brad-draft_clinical_record_completeness_audit-20260407-01_CL-FM-036_mock-pt-q2-0005_MOCK5-H1.md,Markdown Source,1w2Mfa0si1duTbz87Uqnx-hRPlx8-bSkG,https://drive.google.com/file/d/1w2Mfa0si1duTbz87Uqnx-hRPlx8-bSkG/view?usp=drivesdk,6/22/2026 10:30:55,
Drive,Drive / Mock Records / Mock5_H1 / artifacts / April,Drive / Mock Records / Mock5_H1 / artifacts,April,19pPshLNM4kXPRDS3dnMlELJwagYWqi03,https://drive.google.com/drive/folders/19pPshLNM4kXPRDS3dnMlELJwagYWqi03,4,Brad Draft Security Risk Analysis 20260430 01 Gv Fm 005 Mock Pt Q2 0001 Mock5 H1,brad-draft_security_risk_analysis-20260430-01_GV-FM-005_mock-pt-q2-0001_MOCK5-H1.md,Markdown Source,1w9UUw4T0Yhlqm6aM6ZzS4fu7M6nxi4mt,https://drive.google.com/file/d/1w9UUw4T0Yhlqm6aM6ZzS4fu7M6nxi4mt/view?usp=drivesdk,6/22/2026 10:30:55,
Drive,Drive / Mock Records / Mock5_H1 / artifacts / April,Drive / Mock Records / Mock5_H1 / artifacts,April,19pPshLNM4kXPRDS3dnMlELJwagYWqi03,https://drive.google.com/drive/folders/19pPshLNM4kXPRDS3dnMlELJwagYWqi03,4,Brad Draft Clinical Record Completeness Audit 20260407 01 Co Fm 022 Mock Pt Q2 0005 Mock5 H1,brad-draft_clinical_record_completeness_audit-20260407-01_CO-FM-022_mock-pt-q2-0005_MOCK5-H1.md,Markdown Source,1wLAmpAuzEH8znlRmaBTEp7fD4EGXHQQo,https://drive.google.com/file/d/1wLAmpAuzEH8znlRmaBTEp7fD4EGXHQQo/view?usp=drivesdk,6/22/2026 10:30:55,
Drive,Drive / Mock Records / Mock5_H1 / artifacts / April,Drive / Mock Records / Mock5_H1 / artifacts,April,19pPshLNM4kXPRDS3dnMlELJwagYWqi03,https://drive.google.com/drive/folders/19pPshLNM4kXPRDS3dnMlELJwagYWqi03,4,Brad Draft Care Coordination Audit 20260407 01 Cl Fm 005 Mock Pt Ha 0002 Mock5 H1,brad-draft_care_coordination_audit-20260407-01_CL-FM-005_mock-pt-ha-0002_MOCK5-H1.md,Markdown Source,1wdlI6gcGRR8svsfJQyferEXU3SuXT-8a,https://drive.google.com/file/d/1wdlI6gcGRR8svsfJQyferEXU3SuXT-8a/view?usp=drivesdk,6/22/2026 10:30:55,
Drive,Drive / Mock Records / Mock5_H1 / artifacts / April,Drive / Mock Records / Mock5_H1 / artifacts,April,19pPshLNM4kXPRDS3dnMlELJwagYWqi03,https://drive.google.com/drive/folders/19pPshLNM4kXPRDS3dnMlELJwagYWqi03,4,Brad Draft Medication Management Audit 20260407 01 Cl Fm 018 Mock Pt Q2 0060 Mock5 H1,brad-draft_medication_management_audit-20260407-01_CL-FM-018_mock-pt-q2-0060_MOCK5-H1.md,Markdown Source,1wq0c9b9_K2XKd_KL2ES58rShgdK_5uaN,https://drive.google.com/file/d/1wq0c9b9_K2XKd_KL2ES58rShgdK_5uaN/view?usp=drivesdk,6/22/2026 10:30:55,
Drive,Drive / Mock Records / Mock5_H1 / artifacts / April,Drive / Mock Records / Mock5_H1 / artifacts,April,19pPshLNM4kXPRDS3dnMlELJwagYWqi03,https://drive.google.com/drive/folders/19pPshLNM4kXPRDS3dnMlELJwagYWqi03,4,Brad Draft Oasis Accuracy Audit 20260407 01 Co Fm 024 Mock Pt Q2 0003 Mock5 H1,brad-draft_oasis_accuracy_audit-20260407-01_CO-FM-024_mock-pt-q2-0003_MOCK5-H1.md,Markdown Source,1xJv-uaLqg64YCe4GoSN5gFalDte86NLE,https://drive.google.com/file/d/1xJv-uaLqg64YCe4GoSN5gFalDte86NLE/view?usp=drivesdk,6/22/2026 10:30:55,
Drive,Drive / Mock Records / Mock5_H1 / artifacts / April,Drive / Mock Records / Mock5_H1 / artifacts,April,19pPshLNM4kXPRDS3dnMlELJwagYWqi03,https://drive.google.com/drive/folders/19pPshLNM4kXPRDS3dnMlELJwagYWqi03,4,Brad Draft Governing Body Minutes 20260422 01 Gv Fm 023 Mock Pt Ha 0003 Mock5 H1,brad-draft_governing_body_minutes-20260422-01_GV-FM-023_mock-pt-ha-0003_MOCK5-H1.md,Markdown Source,1xWUxNbQu77a0TKh0Mhe-eje2c2uSZuic,https://drive.google.com/file/d/1xWUxNbQu77a0TKh0Mhe-eje2c2uSZuic/view?usp=drivesdk,6/22/2026 10:30:55,
Drive,Drive / Mock Records / Mock5_H1 / artifacts / April,Drive / Mock Records / Mock5_H1 / artifacts,April,19pPshLNM4kXPRDS3dnMlELJwagYWqi03,https://drive.google.com/drive/folders/19pPshLNM4kXPRDS3dnMlELJwagYWqi03,4,Brad Draft Authorization Audit 20260407 01 QA Fm 005 Mock Pt Ha 0009 Mock5 H1,brad-draft_authorization_audit-20260407-01_QA-FM-005_mock-pt-ha-0009_MOCK5-H1.md,Markdown Source,1x_2oqX1tfiBgqMZMb13QObbK_qsihdYB,https://drive.google.com/file/d/1x_2oqX1tfiBgqMZMb13QObbK_qsihdYB/view?usp=drivesdk,6/22/2026 10:30:55,
Drive,Drive / Mock Records / Mock5_H1 / artifacts / April,Drive / Mock Records / Mock5_H1 / artifacts,April,19pPshLNM4kXPRDS3dnMlELJwagYWqi03,https://drive.google.com/drive/folders/19pPshLNM4kXPRDS3dnMlELJwagYWqi03,4,Brad Draft License Exclusion Audit 20260407 01 Hr Fm 005 Mock Pt Ha 0010 Mock5 H1,brad-draft_license_exclusion_audit-20260407-01_HR-FM-005_mock-pt-ha-0010_MOCK5-H1.md,Markdown Source,1z3IYNb9t6lLpHHOaB-D3HXvgbXCaVOz9,https://drive.google.com/file/d/1z3IYNb9t6lLpHHOaB-D3HXvgbXCaVOz9/view?usp=drivesdk,6/22/2026 10:30:55,
Drive,Drive / Mock Records / Mock5_H1 / artifacts / April,Drive / Mock Records / Mock5_H1 / artifacts,April,19pPshLNM4kXPRDS3dnMlELJwagYWqi03,https://drive.google.com/drive/folders/19pPshLNM4kXPRDS3dnMlELJwagYWqi03,4,Brad Draft Missed Visit Audit 20260407 01 Cl Fm 048 Mock Pt Ha 0004 Mock5 H1,brad-draft_missed_visit_audit-20260407-01_CL-FM-048_mock-pt-ha-0004_MOCK5-H1.md,Markdown Source,1zdsHv6QOMZze0alTp9uQdwKHkJY28ZoD,https://drive.google.com/file/d/1zdsHv6QOMZze0alTp9uQdwKHkJY28ZoD/view?usp=drivesdk,6/22/2026 10:30:55,
Drive,Drive / Mock Records / Mock5_H1 / artifacts / April,Drive / Mock Records / Mock5_H1 / artifacts,April,19pPshLNM4kXPRDS3dnMlELJwagYWqi03,https://drive.google.com/drive/folders/19pPshLNM4kXPRDS3dnMlELJwagYWqi03,4,Brad Draft Infection Control Audit 20260407 01 Co Fm 021 Mock Pt Ha 0001 Mock5 H1,brad-draft_infection_control_audit-20260407-01_CO-FM-021_mock-pt-ha-0001_MOCK5-H1.md,Markdown Source,1zgCzROh_33R0FBIsO3yY-X7Mz9TDi3Lu,https://drive.google.com/file/d/1zgCzROh_33R0FBIsO3yY-X7Mz9TDi3Lu/view?usp=drivesdk,6/22/2026 10:30:55,
Drive,Drive / Mock Records / Mock5_H1 / artifacts / April,Drive / Mock Records / Mock5_H1 / artifacts,April,19pPshLNM4kXPRDS3dnMlELJwagYWqi03,https://drive.google.com/drive/folders/19pPshLNM4kXPRDS3dnMlELJwagYWqi03,4,Brad Draft Plan Of Care Audit 20260407 01 Co Fm 022 Mock Pt Q2 0002 Mock5 H1,brad-draft_plan_of_care_audit-20260407-01_CO-FM-022_mock-pt-q2-0002_MOCK5-H1.md,Markdown Source,1X3PD_7B2jM9Ms9WC486CCWtLHLcx7ouQ,https://drive.google.com/file/d/1X3PD_7B2jM9Ms9WC486CCWtLHLcx7ouQ/view?usp=drivesdk,6/22/2026 10:30:55,
Drive,Drive / Mock Records / Mock5_H1 / artifacts / April,Drive / Mock Records / Mock5_H1 / artifacts,April,19pPshLNM4kXPRDS3dnMlELJwagYWqi03,https://drive.google.com/drive/folders/19pPshLNM4kXPRDS3dnMlELJwagYWqi03,4,Brad Draft Oasis Accuracy Audit 20260407 01 Fn Fm 006 Mock Pt Q2 0003 Mock5 H1,brad-draft_oasis_accuracy_audit-20260407-01_FN-FM-006_mock-pt-q2-0003_MOCK5-H1.md,Markdown Source,1_EkqHkTceLufHUdlKDV6FLX7I5kUPGJn,https://drive.google.com/file/d/1_EkqHkTceLufHUdlKDV6FLX7I5kUPGJn/view?usp=drivesdk,6/22/2026 10:30:55,
Drive,Drive / Mock Records / Mock5_H1 / artifacts / April,Drive / Mock Records / Mock5_H1 / artifacts,April,19pPshLNM4kXPRDS3dnMlELJwagYWqi03,https://drive.google.com/drive/folders/19pPshLNM4kXPRDS3dnMlELJwagYWqi03,4,Brad Draft Infection Control Audit 20260407 01 Hr Fm 014 Mock Pt Ha 0001 Mock5 H1,brad-draft_infection_control_audit-20260407-01_HR-FM-014_mock-pt-ha-0001_MOCK5-H1.md,Markdown Source,1t9Yx_NSPA1mDs_WhBq3lUEZ-e7lul1pt,https://drive.google.com/file/d/1t9Yx_NSPA1mDs_WhBq3lUEZ-e7lul1pt/view?usp=drivesdk,6/22/2026 10:30:55,
Drive,Drive / Mock Records / Mock5_H1 / artifacts / April,Drive / Mock Records / Mock5_H1 / artifacts,April,19pPshLNM4kXPRDS3dnMlELJwagYWqi03,https://drive.google.com/drive/folders/19pPshLNM4kXPRDS3dnMlELJwagYWqi03,4,Brad Draft Governing Body Minutes 20260422 01 Gv Fm 005 Mock Pt Ha 0003 Mock5 H1,brad-draft_governing_body_minutes-20260422-01_GV-FM-005_mock-pt-ha-0003_MOCK5-H1.md,Markdown Source,1wskd2mvNW0bGX7J2fDw_j5laliCLijp6,https://drive.google.com/file/d/1wskd2mvNW0bGX7J2fDw_j5laliCLijp6/view?usp=drivesdk,6/22/2026 10:30:55,
Drive,Drive / Mock Records / Mock5_H1 / artifacts / March,Drive / Mock Records / Mock5_H1 / artifacts,March,16l1qmrssa7NVQPY2Qyd60dlQIPONZDfj,https://drive.google.com/drive/folders/16l1qmrssa7NVQPY2Qyd60dlQIPONZDfj,4,Brad Draft Care Coordination Audit 20260309 01 Co Fm 022 Mock Pt Q2 0041 Mock5 H1,brad-draft_care_coordination_audit-20260309-01_CO-FM-022_mock-pt-q2-0041_MOCK5-H1.md,Markdown Source,1-x7YpMA20dBkqd9lpgo5A25n5c8CVVuv,https://drive.google.com/file/d/1-x7YpMA20dBkqd9lpgo5A25n5c8CVVuv/view?usp=drivesdk,6/22/2026 10:30:55,
Drive,Drive / Mock Records / Mock5_H1 / artifacts / March,Drive / Mock Records / Mock5_H1 / artifacts,March,16l1qmrssa7NVQPY2Qyd60dlQIPONZDfj,https://drive.google.com/drive/folders/16l1qmrssa7NVQPY2Qyd60dlQIPONZDfj,4,Brad Draft Ep Exercise 20260318 01 Rm Fm 005 Mock Pt Q2 0057 Mock5 H1,brad-draft_ep_exercise-20260318-01_RM-FM-005_mock-pt-q2-0057_MOCK5-H1.md,Markdown Source,10fN_QchTof1ptkDLqjjzIWrSRTUXM8-9,https://drive.google.com/file/d/10fN_QchTof1ptkDLqjjzIWrSRTUXM8-9/view?usp=drivesdk,6/22/2026 10:30:55,
Drive,Drive / Mock Records / Mock5_H1 / artifacts / March,Drive / Mock Records / Mock5_H1 / artifacts,March,16l1qmrssa7NVQPY2Qyd60dlQIPONZDfj,https://drive.google.com/drive/folders/16l1qmrssa7NVQPY2Qyd60dlQIPONZDfj,4,Brad Draft Clinical Record Completeness Audit 20260309 01 Co Fm 022 Mock Pt Q2 0037 Mock5 H1,brad-draft_clinical_record_completeness_audit-20260309-01_CO-FM-022_mock-pt-q2-0037_MOCK5-H1.md,Markdown Source,11A3U_P92qRvRcgF6AFcQ7ooIV8xneocM,https://drive.google.com/file/d/11A3U_P92qRvRcgF6AFcQ7ooIV8xneocM/view?usp=drivesdk,6/22/2026 10:30:55,
Drive,Drive / Mock Records / Mock5_H1 / artifacts / March,Drive / Mock Records / Mock5_H1 / artifacts,March,16l1qmrssa7NVQPY2Qyd60dlQIPONZDfj,https://drive.google.com/drive/folders/16l1qmrssa7NVQPY2Qyd60dlQIPONZDfj,4,Brad Draft Care Coordination Audit 20260309 01 Cl Fm 054 Mock Pt Q2 0041 Mock5 H1,brad-draft_care_coordination_audit-20260309-01_CL-FM-054_mock-pt-q2-0041_MOCK5-H1.md,Markdown Source,11gMe4wi0bOSNINLjZngH7XMD47FkZkGS,https://drive.google.com/file/d/11gMe4wi0bOSNINLjZngH7XMD47FkZkGS/view?usp=drivesdk,6/22/2026 10:30:55,
Drive,Drive / Mock Records / Mock5_H1 / artifacts / March,Drive / Mock Records / Mock5_H1 / artifacts,March,16l1qmrssa7NVQPY2Qyd60dlQIPONZDfj,https://drive.google.com/drive/folders/16l1qmrssa7NVQPY2Qyd60dlQIPONZDfj,4,Brad Draft Orders Alignment Audit 20260309 01 Cl Fm 006 Mock Pt Q2 0043 Mock5 H1,brad-draft_orders_alignment_audit-20260309-01_CL-FM-006_mock-pt-q2-0043_MOCK5-H1.md,Markdown Source,11hjZi6jVsjBVE8DUfo2E22Kv96Rt7SDK,https://drive.google.com/file/d/11hjZi6jVsjBVE8DUfo2E22Kv96Rt7SDK/view?usp=drivesdk,6/22/2026 10:30:55,
Drive,Drive / Mock Records / Mock5_H1 / artifacts / March,Drive / Mock Records / Mock5_H1 / artifacts,March,16l1qmrssa7NVQPY2Qyd60dlQIPONZDfj,https://drive.google.com/drive/folders/16l1qmrssa7NVQPY2Qyd60dlQIPONZDfj,4,Brad Draft Documentation Alignment Audit 20260323 01 Co Fm 024 Mock Pt Q2 0050 Mock5 H1,brad-draft_documentation_alignment_audit-20260323-01_CO-FM-024_mock-pt-q2-0050_MOCK5-H1.md,Markdown Source,12DQX2GIHujGJTFrP-xh2sxtb89sHgN6W,https://drive.google.com/file/d/12DQX2GIHujGJTFrP-xh2sxtb89sHgN6W/view?usp=drivesdk,6/22/2026 10:30:55,
Drive,Drive / Mock Records / Mock5_H1 / artifacts / March,Drive / Mock Records / Mock5_H1 / artifacts,March,16l1qmrssa7NVQPY2Qyd60dlQIPONZDfj,https://drive.google.com/drive/folders/16l1qmrssa7NVQPY2Qyd60dlQIPONZDfj,4,Brad Draft Medication Management Audit 20260309 01 Rm Fm 012 Mock Pt Q2 0039 Mock5 H1,brad-draft_medication_management_audit-20260309-01_RM-FM-012_mock-pt-q2-0039_MOCK5-H1.md,Markdown Source,131Dcwt221KnFrVqpX2lpiy2VSnWwSkJN,https://drive.google.com/file/d/131Dcwt221KnFrVqpX2lpiy2VSnWwSkJN/view?usp=drivesdk,6/22/2026 10:30:55,
Drive,Drive / Mock Records / Mock5_H1 / artifacts / March,Drive / Mock Records / Mock5_H1 / artifacts,March,16l1qmrssa7NVQPY2Qyd60dlQIPONZDfj,https://drive.google.com/drive/folders/16l1qmrssa7NVQPY2Qyd60dlQIPONZDfj,4,Brad Draft Documentation Alignment Audit 20260323 01 Co Fm 038 Mock Pt Q2 0050 Mock5 H1,brad-draft_documentation_alignment_audit-20260323-01_CO-FM-038_mock-pt-q2-0050_MOCK5-H1.md,Markdown Source,13UIUi4_mcjsM0mzvKrEqjd9n1qguSwLv,https://drive.google.com/file/d/13UIUi4_mcjsM0mzvKrEqjd9n1qguSwLv/view?usp=drivesdk,6/22/2026 10:30:55,
Drive,Drive / Mock Records / Mock5_H1 / artifacts / March,Drive / Mock Records / Mock5_H1 / artifacts,March,16l1qmrssa7NVQPY2Qyd60dlQIPONZDfj,https://drive.google.com/drive/folders/16l1qmrssa7NVQPY2Qyd60dlQIPONZDfj,4,Brad Draft Medication Management Audit 20260309 01 QA Fm 005 Mock Pt Q2 0039 Mock5 H1,brad-draft_medication_management_audit-20260309-01_QA-FM-005_mock-pt-q2-0039_MOCK5-H1.md,Markdown Source,13WnCG-fg8z5iRCj9Sb_ZJhaMprEnZTBm,https://drive.google.com/file/d/13WnCG-fg8z5iRCj9Sb_ZJhaMprEnZTBm/view?usp=drivesdk,6/22/2026 10:30:55,
Drive,Drive / Mock Records / Mock5_H1 / artifacts / March,Drive / Mock Records / Mock5_H1 / artifacts,March,16l1qmrssa7NVQPY2Qyd60dlQIPONZDfj,https://drive.google.com/drive/folders/16l1qmrssa7NVQPY2Qyd60dlQIPONZDfj,4,Brad Draft Orders Alignment Audit 20260309 01 Co Fm 021 Mock Pt Q2 0043 Mock5 H1,brad-draft_orders_alignment_audit-20260309-01_CO-FM-021_mock-pt-q2-0043_MOCK5-H1.md,Markdown Source,13at77YxwAap6Z14o2dEmufiCYfulUAnj,https://drive.google.com/file/d/13at77YxwAap6Z14o2dEmufiCYfulUAnj/view?usp=drivesdk,6/22/2026 10:30:55,
Drive,Drive / Mock Records / Mock5_H1 / artifacts / March,Drive / Mock Records / Mock5_H1 / artifacts,March,16l1qmrssa7NVQPY2Qyd60dlQIPONZDfj,https://drive.google.com/drive/folders/16l1qmrssa7NVQPY2Qyd60dlQIPONZDfj,4,Brad Draft Infection Control Review Quarterly 20260325 01 QA Fm 001 Mock Pt Q2 0053 Mock5 H1,brad-draft_infection_control_review_quarterly-20260325-01_QA-FM-001_mock-pt-q2-0053_MOCK5-H1.md,Markdown Source,13cAtNc3LYXEDmlyX357rfeghpGgECOQy,https://drive.google.com/file/d/13cAtNc3LYXEDmlyX357rfeghpGgECOQy/view?usp=drivesdk,6/22/2026 10:30:55,
Drive,Drive / Mock Records / Mock5_H1 / artifacts / March,Drive / Mock Records / Mock5_H1 / artifacts,March,16l1qmrssa7NVQPY2Qyd60dlQIPONZDfj,https://drive.google.com/drive/folders/16l1qmrssa7NVQPY2Qyd60dlQIPONZDfj,4,Brad Draft Post Bill Audit 20260316 01 Co Fm 024 Mock Pt Q2 0052 Mock5 H1,brad-draft_post_bill_audit-20260316-01_CO-FM-024_mock-pt-q2-0052_MOCK5-H1.md,Markdown Source,149SFRdTZj3M9hnGxBRV0uGfj2JPoWHBd,https://drive.google.com/file/d/149SFRdTZj3M9hnGxBRV0uGfj2JPoWHBd/view?usp=drivesdk,6/22/2026 10:30:55,
Drive,Drive / Mock Records / Mock5_H1 / artifacts / March,Drive / Mock Records / Mock5_H1 / artifacts,March,16l1qmrssa7NVQPY2Qyd60dlQIPONZDfj,https://drive.google.com/drive/folders/16l1qmrssa7NVQPY2Qyd60dlQIPONZDfj,4,Brad Draft Documentation Alignment Audit 20260323 01 Cl Fm 033 Mock Pt Q2 0050 Mock5 H1,brad-draft_documentation_alignment_audit-20260323-01_CL-FM-033_mock-pt-q2-0050_MOCK5-H1.md,Markdown Source,14uUbyzUL1efyaO5gGLek80kKVvRg6o_Z,https://drive.google.com/file/d/14uUbyzUL1efyaO5gGLek80kKVvRg6o_Z/view?usp=drivesdk,6/22/2026 10:30:55,
Drive,Drive / Mock Records / Mock5_H1 / artifacts / March,Drive / Mock Records / Mock5_H1 / artifacts,March,16l1qmrssa7NVQPY2Qyd60dlQIPONZDfj,https://drive.google.com/drive/folders/16l1qmrssa7NVQPY2Qyd60dlQIPONZDfj,4,Brad Draft Medication Management Audit 20260309 01 Cl Fm 018 Mock Pt Q2 0039 Mock5 H1,brad-draft_medication_management_audit-20260309-01_CL-FM-018_mock-pt-q2-0039_MOCK5-H1.md,Markdown Source,156SoDVOkrKmneS4Xtxbbb4u4HHmNE16W,https://drive.google.com/file/d/156SoDVOkrKmneS4Xtxbbb4u4HHmNE16W/view?usp=drivesdk,6/22/2026 10:30:55,
Drive,Drive / Mock Records / Mock5_H1 / artifacts / March,Drive / Mock Records / Mock5_H1 / artifacts,March,16l1qmrssa7NVQPY2Qyd60dlQIPONZDfj,https://drive.google.com/drive/folders/16l1qmrssa7NVQPY2Qyd60dlQIPONZDfj,4,Brad Draft Infection Control Review Quarterly 20260325 01 QA Fm 002 Mock Pt Q2 0053 Mock5 H1,brad-draft_infection_control_review_quarterly-20260325-01_QA-FM-002_mock-pt-q2-0053_MOCK5-H1.md,Markdown Source,15TZGofu1G10hu4gCfVgx3n_cb_AYyDAQ,https://drive.google.com/file/d/15TZGofu1G10hu4gCfVgx3n_cb_AYyDAQ/view?usp=drivesdk,6/22/2026 10:30:55,
Drive,Drive / Mock Records / Mock5_H1 / artifacts / March,Drive / Mock Records / Mock5_H1 / artifacts,March,16l1qmrssa7NVQPY2Qyd60dlQIPONZDfj,https://drive.google.com/drive/folders/16l1qmrssa7NVQPY2Qyd60dlQIPONZDfj,4,Brad Draft Pre Bill Audit 20260309 01 Fn Fm 006 Mock Pt Q2 0051 Mock5 H1,brad-draft_pre_bill_audit-20260309-01_FN-FM-006_mock-pt-q2-0051_MOCK5-H1.md,Markdown Source,165gVnxOwW0Tk0fHoJ9azWDH5xMTUTLzJ,https://drive.google.com/file/d/165gVnxOwW0Tk0fHoJ9azWDH5xMTUTLzJ/view?usp=drivesdk,6/22/2026 10:30:55,
Drive,Drive / Mock Records / Mock5_H1 / artifacts / March,Drive / Mock Records / Mock5_H1 / artifacts,March,16l1qmrssa7NVQPY2Qyd60dlQIPONZDfj,https://drive.google.com/drive/folders/16l1qmrssa7NVQPY2Qyd60dlQIPONZDfj,4,Brad Draft Missed Visit Audit 20260309 01 En Fm 034 Mock Pt Q2 0042 Mock5 H1,brad-draft_missed_visit_audit-20260309-01_EN-FM-034_mock-pt-q2-0042_MOCK5-H1.md,Markdown Source,16pf-7X_g4k-3jiRZe6DCSr5F7Ka2LoCj,https://drive.google.com/file/d/16pf-7X_g4k-3jiRZe6DCSr5F7Ka2LoCj/view?usp=drivesdk,6/22/2026 10:30:55,
Drive,Drive / Mock Records / Mock5_H1 / artifacts / March,Drive / Mock Records / Mock5_H1 / artifacts,March,16l1qmrssa7NVQPY2Qyd60dlQIPONZDfj,https://drive.google.com/drive/folders/16l1qmrssa7NVQPY2Qyd60dlQIPONZDfj,4,Brad Draft Plan Of Care Audit 20260309 01 QA Fm 005 Mock Pt Q2 0054 Mock5 H1,brad-draft_plan_of_care_audit-20260309-01_QA-FM-005_mock-pt-q2-0054_MOCK5-H1.md,Markdown Source,18DgN3U4d2_4EUjKf6l3nz5ogIh33IBVR,https://drive.google.com/file/d/18DgN3U4d2_4EUjKf6l3nz5ogIh33IBVR/view?usp=drivesdk,6/22/2026 10:30:55,
Drive,Drive / Mock Records / Mock5_H1 / artifacts / March,Drive / Mock Records / Mock5_H1 / artifacts,March,16l1qmrssa7NVQPY2Qyd60dlQIPONZDfj,https://drive.google.com/drive/folders/16l1qmrssa7NVQPY2Qyd60dlQIPONZDfj,4,Brad Draft Ep Exercise 20260318 01 Rm Fm 004 Mock Pt Q2 0057 Mock5 H1,brad-draft_ep_exercise-20260318-01_RM-FM-004_mock-pt-q2-0057_MOCK5-H1.md,Markdown Source,18u-I8eTOrYX6dJSXsf3w0zwrcKIu4c0F,https://drive.google.com/file/d/18u-I8eTOrYX6dJSXsf3w0zwrcKIu4c0F/view?usp=drivesdk,6/22/2026 10:30:55,
Drive,Drive / Mock Records / Mock5_H1 / artifacts / March,Drive / Mock Records / Mock5_H1 / artifacts,March,16l1qmrssa7NVQPY2Qyd60dlQIPONZDfj,https://drive.google.com/drive/folders/16l1qmrssa7NVQPY2Qyd60dlQIPONZDfj,4,Brad Draft Orders Alignment Audit 20260309 01 QA Fm 005 Mock Pt Q2 0043 Mock5 H1,brad-draft_orders_alignment_audit-20260309-01_QA-FM-005_mock-pt-q2-0043_MOCK5-H1.md,Markdown Source,19kTFzik-4ZSqR1tqBAg5y9_sTulC6UBB,https://drive.google.com/file/d/19kTFzik-4ZSqR1tqBAg5y9_sTulC6UBB/view?usp=drivesdk,6/22/2026 10:30:55,
Drive,Drive / Mock Records / Mock5_H1 / artifacts / March,Drive / Mock Records / Mock5_H1 / artifacts,March,16l1qmrssa7NVQPY2Qyd60dlQIPONZDfj,https://drive.google.com/drive/folders/16l1qmrssa7NVQPY2Qyd60dlQIPONZDfj,4,Brad Draft Oasis Accuracy Audit 20260309 01 Hr Fm 016 Mock Pt Q2 0055 Mock5 H1,brad-draft_oasis_accuracy_audit-20260309-01_HR-FM-016_mock-pt-q2-0055_MOCK5-H1.md,Markdown Source,19xdXmS56ZZgZZjgsTQ0g5dWatlQEkddr,https://drive.google.com/file/d/19xdXmS56ZZgZZjgsTQ0g5dWatlQEkddr/view?usp=drivesdk,6/22/2026 10:30:55,
Drive,Drive / Mock Records / Mock5_H1 / artifacts / March,Drive / Mock Records / Mock5_H1 / artifacts,March,16l1qmrssa7NVQPY2Qyd60dlQIPONZDfj,https://drive.google.com/drive/folders/16l1qmrssa7NVQPY2Qyd60dlQIPONZDfj,4,Brad Draft Incident Response Audit 20260323 01 QA Fm 005 Mock Pt Q2 0047 Mock5 H1,brad-draft_incident_response_audit-20260323-01_QA-FM-005_mock-pt-q2-0047_MOCK5-H1.md,Markdown Source,1D8biLlYo3w6LyY34uyndBSzRky-w44gl,https://drive.google.com/file/d/1D8biLlYo3w6LyY34uyndBSzRky-w44gl/view?usp=drivesdk,6/22/2026 10:30:55,
Drive,Drive / Mock Records / Mock5_H1 / artifacts / March,Drive / Mock Records / Mock5_H1 / artifacts,March,16l1qmrssa7NVQPY2Qyd60dlQIPONZDfj,https://drive.google.com/drive/folders/16l1qmrssa7NVQPY2Qyd60dlQIPONZDfj,4,Brad Draft Pre Bill Audit 20260309 01 Cl Fm 005 Mock Pt Q2 0051 Mock5 H1,brad-draft_pre_bill_audit-20260309-01_CL-FM-005_mock-pt-q2-0051_MOCK5-H1.md,Markdown Source,1DnCtz1vGIkOG0EnIhLxIXKRVhx2wft0T,https://drive.google.com/file/d/1DnCtz1vGIkOG0EnIhLxIXKRVhx2wft0T/view?usp=drivesdk,6/22/2026 10:30:55,
Drive,Drive / Mock Records / Mock5_H1 / artifacts / March,Drive / Mock Records / Mock5_H1 / artifacts,March,16l1qmrssa7NVQPY2Qyd60dlQIPONZDfj,https://drive.google.com/drive/folders/16l1qmrssa7NVQPY2Qyd60dlQIPONZDfj,4,Brad Draft Post Bill Audit 20260316 01 Cl Fm 002 Mock Pt Q2 0052 Mock5 H1,brad-draft_post_bill_audit-20260316-01_CL-FM-002_mock-pt-q2-0052_MOCK5-H1.md,Markdown Source,1Fxr-5ul92hmmznOJJjZ-wBHrCCyeWwhi,https://drive.google.com/file/d/1Fxr-5ul92hmmznOJJjZ-wBHrCCyeWwhi/view?usp=drivesdk,6/22/2026 10:30:55,
Drive,Drive / Mock Records / Mock5_H1 / artifacts / March,Drive / Mock Records / Mock5_H1 / artifacts,March,16l1qmrssa7NVQPY2Qyd60dlQIPONZDfj,https://drive.google.com/drive/folders/16l1qmrssa7NVQPY2Qyd60dlQIPONZDfj,4,Brad Draft Hhcahps Filing 20260331 01 QA Fm 008 Mock Pt Q2 0058 Mock5 H1,brad-draft_hhcahps_filing-20260331-01_QA-FM-008_mock-pt-q2-0058_MOCK5-H1.md,Markdown Source,1GECMMFv04ZoSxLriEt6tdi5lgr6wnyAA,https://drive.google.com/file/d/1GECMMFv04ZoSxLriEt6tdi5lgr6wnyAA/view?usp=drivesdk,6/22/2026 10:30:55,
